,contribution_receipt_amount,contributor_zip,party
71905,100.0,22301,DEM
71906,25.0,90403,DEM
71907,30.0,90403,DEM
71908,30.0,28778,DEM
71909,100.0,10022,DEM
71910,30.0,78703,DEM
71911,30.0,5767,DEM
71912,300.0,92064,DEM
71913,30.0,60611,DEM
71914,25.0,60611,DEM
71915,25.0,60611,DEM
71916,100.0,30038,DEM
71917,50.0,17325,DEM
71918,100.0,94901,DEM
71919,30.0,91411,DEM
71920,200.0,20007,DEM
71921,30.0,10011,DEM
71922,30.0,20877,DEM
71923,25.0,7016,DEM
71924,10.0,33410,DEM
71925,250.0,3301,DEM
71926,50.0,27516,DEM
71927,100.0,21228,DEM
71928,100.0,97377,DEM
71929,100.0,68118,DEM
71930,1500.0,60614,DEM
71931,1000.0,94115,DEM
71932,100.0,27514,DEM
71933,100.0,1267,DEM
71934,5.0,33140,DEM
71935,30.0,85252,DEM
71936,25.0,85252,DEM
71937,30.0,38117,DEM
71938,100.0,33056,DEM
71939,50.0,33056,DEM
71940,30.0,90064,DEM
71941,120.0,95570,DEM
71942,100.0,80120,DEM
71943,30.0,91106,DEM
71944,30.0,89431,DEM
71945,30.0,98221,DEM
71946,30.0,34243,DEM
71947,30.0,34243,DEM
71948,30.0,65080,DEM
71949,30.0,21234,DEM
71950,30.0,27530,DEM
71951,20.0,76904,DEM
71952,10.0,30512,DEM
71953,250.0,44022,DEM
71954,5.0,97124,DEM
71955,100.0,19805,DEM
71956,25.0,95616,DEM
71957,2300.0,20016,DEM
71958,250.0,98391,DEM
71959,50.0,78703,DEM
71960,30.0,33629,DEM
71961,25.0,87112,DEM
71962,60.0,94118,DEM
71963,100.0,93552,DEM
71964,100.0,80209,DEM
71965,30.0,95403,DEM
71966,50.0,94122,DEM
71967,30.0,60030,DEM
71968,25.0,92037,DEM
71969,50.0,99352,DEM
71970,50.0,86004,DEM
71971,25.0,32766,DEM
71972,100.0,80007,DEM
71973,50.0,98019,DEM
71974,160.0,20189,DEM
71975,30.0,45427,DEM
71976,50.0,38017,DEM
71977,30.0,77025,DEM
71978,250.0,20008,DEM
71979,30.0,2852,DEM
71980,25.0,11375,DEM
71981,100.0,7732,DEM
71982,25.0,32725,DEM
71983,25.0,32725,DEM
71984,25.0,2852,DEM
71985,30.0,90066,DEM
71986,25.0,10014,DEM
71987,30.0,33433,DEM
71988,25.0,27612,DEM
71989,25.0,97219,DEM
71990,30.0,98058,DEM
71991,75.0,34209,DEM
71992,100.0,27106,DEM
71993,100.0,32951,DEM
71994,500.0,60621,DEM
71995,25.0,98004,DEM
71996,50.0,77062,DEM
71997,30.0,98012,DEM
71998,25.0,13501,DEM
71999,30.0,59803,DEM
72000,50.0,80305,DEM
72001,25.0,94501,DEM
72002,105.0,89706,DEM
72003,30.0,91950,DEM
72004,25.0,70115,DEM
72005,25.0,70115,DEM
72006,10.0,60615,DEM
72007,100.0,21044,DEM
72008,50.0,2906,DEM
72009,250.0,77055,DEM
72010,60.0,80228,DEM
72011,10.0,10040,DEM
72012,25.0,27617,DEM
72013,100.0,87111,DEM
72014,250.0,28779,DEM
72015,25.0,10601,DEM
72016,50.0,80109,DEM
72017,30.0,90048,DEM
72018,120.0,2138,DEM
72019,50.0,98466,DEM
72020,250.0,43065,DEM
72021,200.0,20009,DEM
72022,30.0,62002,DEM
72023,18.0,22043,DEM
72024,30.0,87122,DEM
72025,30.0,29045,DEM
72026,30.0,94945,DEM
72027,30.0,92081,DEM
72028,100.0,68022,DEM
72029,25.0,30044,DEM
72030,100.0,40207,DEM
72031,30.0,40207,DEM
72032,30.0,20171,DEM
72033,50.0,91107,DEM
72034,25.0,93454,DEM
72035,30.0,60053,DEM
72036,30.0,94523,DEM
72037,30.0,49601,DEM
72038,10.0,14618,DEM
72039,10.0,14618,DEM
72040,25.0,40509,DEM
72041,250.0,32751,DEM
72042,250.0,24060,DEM
72043,100.0,14221,DEM
72044,48.0,30024,DEM
72045,40.0,34476,DEM
72046,25.0,8534,DEM
72047,5.0,97219,DEM
72048,100.0,94549,DEM
72049,45.0,30319,DEM
72050,25.0,93430,DEM
72051,10.0,92373,DEM
72052,10.0,92373,DEM
72053,100.0,46556,DEM
72054,100.0,47408,DEM
72055,25.0,32920,DEM
72056,25.0,32920,DEM
72057,25.0,32920,DEM
72058,120.0,94109,DEM
72059,100.0,95129,DEM
72060,30.0,6057,DEM
72061,50.0,30106,DEM
72062,50.0,80443,DEM
72063,50.0,14619,DEM
72064,100.0,2021,DEM
72065,25.0,92065,DEM
72066,50.0,28211,DEM
72067,30.0,20815,DEM
72068,50.0,92081,DEM
72069,100.0,10520,DEM
72070,30.0,94303,DEM
72071,30.0,47396,DEM
72072,100.0,8108,DEM
72073,750.0,6110,DEM
72074,30.0,90808,DEM
72075,100.0,33180,DEM
72076,20.08,61802,DEM
72077,25.0,20618,DEM
72078,50.0,60521,DEM
72079,25.0,60417,DEM
72080,50.0,98507,DEM
72081,30.0,21228,DEM
72082,30.0,4102,DEM
72083,25.0,66206,DEM
72084,100.0,20011,DEM
72085,100.0,22150,DEM
72086,100.0,60477,DEM
72087,50.0,60647,DEM
72088,10.0,98125,DEM
72089,100.0,6511,DEM
72090,30.0,80231,DEM
72091,35.0,50310,DEM
72092,50.0,52240,DEM
72093,30.0,77808,DEM
72094,25.0,77019,DEM
72095,50.0,91107,DEM
72096,100.0,79605,DEM
72097,500.0,27519,DEM
72098,50.0,27608,DEM
72099,30.0,33139,DEM
72100,25.0,98109,DEM
72101,250.0,13790,DEM
72102,20.0,32303,DEM
72103,50.0,62025,DEM
72104,100.0,2891,DEM
72105,250.0,54603,DEM
72106,25.0,20817,DEM
72107,120.0,60645,DEM
72108,50.0,94025,DEM
72109,30.0,11201,DEM
72110,25.0,66049,DEM
72111,50.0,16509,DEM
72112,50.0,60643,DEM
72113,50.0,48458,DEM
72114,100.0,32034,DEM
72115,100.0,27713,DEM
72116,300.0,6488,DEM
72117,500.0,30022,DEM
72118,30.0,75224,DEM
72119,50.0,23452,DEM
72120,50.0,19150,DEM
72121,30.0,97205,DEM
72122,30.0,77042,DEM
72123,5.0,60607,DEM
72124,50.0,48309,DEM
72125,25.0,36303,DEM
72126,30.0,30306,DEM
72127,30.0,38941,DEM
72128,30.0,23602,DEM
72129,30.0,23602,DEM
72130,30.0,60108,DEM
72131,150.0,94401,DEM
72132,30.0,22203,DEM
72133,30.0,63135,DEM
72134,100.0,30084,DEM
72135,100.0,12498,DEM
72136,30.0,22201,DEM
72137,50.0,20002,DEM
72138,30.0,44074,DEM
72139,50.0,26501,DEM
72140,250.0,85262,DEM
72141,25.0,70125,DEM
72142,100.0,2139,DEM
72143,30.0,94526,DEM
72144,100.0,90046,DEM
72145,50.0,90024,DEM
72146,50.0,98006,DEM
72147,50.0,5494,DEM
72148,30.0,32224,DEM
72149,100.0,90292,DEM
72150,100.0,6840,DEM
72151,100.0,65401,DEM
72152,100.0,95032,DEM
72153,30.0,22201,DEM
72154,30.0,3857,DEM
72155,60.0,12546,DEM
72156,250.0,60008,DEM
72157,250.0,60008,DEM
72158,50.0,1773,DEM
72159,30.0,33146,DEM
72160,100.0,83333,DEM
72161,50.0,17801,DEM
72162,30.0,12540,DEM
72163,120.0,98112,DEM
72164,100.0,94301,DEM
72165,30.0,60827,DEM
72166,30.0,78212,DEM
72167,30.0,92009,DEM
72168,50.0,2493,DEM
72169,60.0,2115,DEM
72170,25.0,19130,DEM
72171,31.0,16801,DEM
72172,30.0,94577,DEM
72173,100.0,98229,DEM
72174,50.0,98125,DEM
72175,25.0,11225,DEM
72176,100.0,76522,DEM
72177,60.0,60542,DEM
72178,30.0,60440,DEM
72179,25.0,84060,DEM
72180,30.0,2138,DEM
72181,250.0,2138,DEM
72182,30.0,70461,DEM
72183,25.0,76021,DEM
72184,30.0,8525,DEM
72185,25.0,20912,DEM
72186,60.0,80528,DEM
72187,100.0,90291,DEM
72188,100.0,8540,DEM
72189,200.0,20111,DEM
72190,30.0,10576,DEM
72191,50.0,27511,DEM
72192,60.0,80525,DEM
72193,100.0,83702,DEM
72194,25.0,12180,DEM
72195,50.0,86001,DEM
72196,50.0,20165,DEM
72197,5.0,20009,DEM
72198,30.0,22032,DEM
72199,100.0,75227,DEM
72200,50.0,8046,DEM
72201,30.0,94559,DEM
72202,100.0,23661,DEM
72203,20.0,30344,DEM
72204,25.0,21207,DEM
72205,20.0,95472,DEM
72206,100.0,20011,DEM
72207,30.0,94611,DEM
72208,100.0,95065,DEM
72209,30.0,45243,DEM
72210,30.0,75203,DEM
72211,25.0,10570,DEM
72212,100.0,794,DEM
72213,150.0,33407,DEM
72214,50.0,33407,DEM
72215,30.0,48375,DEM
72216,30.0,91350,DEM
72217,50.0,65203,DEM
72218,30.0,85718,DEM
72219,100.0,92562,DEM
72220,100.0,93442,DEM
72221,100.0,98007,DEM
72222,10.0,22204,DEM
72223,30.0,60660,DEM
72224,250.0,8540,DEM
72225,30.0,22903,DEM
72226,100.0,92234,DEM
72227,30.0,77479,DEM
72228,100.0,19335,DEM
72229,30.0,94945,DEM
72230,30.0,91601,DEM
72231,500.0,86336,DEM
72232,30.0,97210,DEM
72233,100.0,11577,DEM
72234,30.0,1720,DEM
72235,50.0,45013,DEM
72236,30.0,67208,DEM
72237,25.0,46321,DEM
72238,30.0,7866,DEM
72239,25.0,76034,DEM
72240,30.0,85629,DEM
72241,50.0,33704,DEM
72242,250.0,94025,DEM
72243,100.0,55406,DEM
72244,25.0,92869,DEM
72245,50.0,11423,DEM
72246,30.0,91701,DEM
72247,30.0,65775,DEM
72248,500.0,85320,DEM
72249,30.0,95129,DEM
72250,30.0,77062,DEM
72251,250.0,99517,DEM
72252,25.0,59041,DEM
72253,30.0,59041,DEM
72254,50.0,98034,DEM
72255,25.0,8628,DEM
72256,25.0,8628,DEM
72257,30.0,8628,DEM
72258,25.0,91607,DEM
72259,50.0,63124,DEM
72260,50.0,60632,DEM
72261,100.0,2139,DEM
72262,50.0,20816,DEM
72263,100.0,2445,DEM
72264,50.0,30058,DEM
72265,300.0,19118,DEM
72266,500.0,80210,DEM
72267,50.0,95014,DEM
72268,100.0,33186,DEM
72269,30.0,96815,DEM
72270,100.0,40515,DEM
72271,30.0,2474,DEM
72272,100.0,2903,DEM
72273,30.0,98008,DEM
72274,5.0,19103,DEM
72275,60.0,20814,DEM
72276,100.0,14850,DEM
72277,30.0,7052,DEM
72278,30.0,60201,DEM
72279,30.0,94010,DEM
72280,25.0,82414,DEM
72281,60.0,6615,DEM
72282,30.0,2148,DEM
72283,100.0,92024,DEM
72284,100.0,92009,DEM
72285,50.0,95032,DEM
72286,30.0,85021,DEM
72287,250.0,95014,DEM
72288,30.0,30281,DEM
72289,100.0,62803,DEM
72290,100.0,66204,DEM
72291,30.0,7747,DEM
72292,50.0,92101,DEM
72293,30.0,7016,DEM
72294,50.0,21210,DEM
72295,100.0,60422,DEM
72296,50.0,75214,DEM
72297,30.0,94107,DEM
72298,150.0,11553,DEM
72299,100.0,11553,DEM
72300,120.0,48167,DEM
72301,100.0,53127,DEM
72302,30.0,32459,DEM
72303,30.0,22556,DEM
72304,50.0,19320,DEM
72305,100.0,83449,DEM
72306,25.0,97006,DEM
72307,30.0,72932,DEM
72308,100.0,15017,DEM
72309,30.0,60091,DEM
72310,25.0,60504,DEM
72311,50.0,7058,DEM
72312,40.0,75248,DEM
72313,30.0,49341,DEM
72314,250.0,33702,DEM
72315,30.0,83235,DEM
72316,30.0,75231,DEM
72317,100.0,35806,DEM
72318,25.0,90230,DEM
72319,100.0,55403,DEM
72320,50.0,60626,DEM
72321,30.0,8205,DEM
72322,30.0,61801,DEM
72323,30.0,84115,DEM
72324,30.0,28469,DEM
72325,300.0,94022,DEM
72326,100.0,5495,DEM
72327,25.0,90277,DEM
72328,100.0,96080,DEM
72329,100.0,10025,DEM
72330,200.0,90024,DEM
72331,30.0,19123,DEM
72332,50.0,77007,DEM
72333,30.0,95051,DEM
72334,50.0,94025,DEM
72335,30.0,91436,DEM
72336,50.0,15632,DEM
72337,30.0,15632,DEM
72338,250.0,49423,DEM
72339,30.0,59718,DEM
72340,30.0,73072,DEM
72341,100.0,19348,DEM
72342,100.0,44883,DEM
72343,25.0,66202,DEM
72344,30.0,17701,DEM
72345,10.0,98136,DEM
72346,30.0,7974,DEM
72347,60.0,44236,DEM
72348,100.0,20170,DEM
72349,100.0,20170,DEM
72350,250.0,3865,DEM
72351,30.0,4622,DEM
72352,30.0,22201,DEM
72353,30.0,75201,DEM
72354,250.0,60614,DEM
72355,100.0,48912,DEM
72356,30.0,52245,DEM
72357,500.0,95472,DEM
72358,50.0,92352,DEM
72359,100.0,11412,DEM
72360,30.0,76226,DEM
72361,250.0,11771,DEM
72362,30.0,30342,DEM
72363,30.0,43203,DEM
72364,50.0,60124,DEM
72365,50.0,97202,DEM
72366,100.0,99999,DEM
72367,50.0,75211,DEM
72368,25.0,98136,DEM
72369,30.0,10469,DEM
72370,100.0,94515,DEM
72371,100.0,98121,DEM
72372,100.0,80452,DEM
72373,100.0,80452,DEM
72374,100.0,33326,DEM
72375,250.0,60068,DEM
72376,100.0,89102,DEM
72377,30.0,10028,DEM
72378,50.0,94960,DEM
72379,30.0,77423,DEM
72380,30.0,92647,DEM
72381,50.0,80211,DEM
72382,20.0,30533,DEM
72383,50.0,5602,DEM
72384,30.0,90066,DEM
72385,100.0,61801,DEM
72386,50.0,33613,DEM
72387,25.0,32832,DEM
72388,50.0,80304,DEM
72389,35.0,97219,DEM
72390,300.0,85941,DEM
72391,25.0,79734,DEM
72392,100.0,2535,DEM
72393,25.0,94015,DEM
72394,100.0,87501,DEM
72395,25.0,11211,DEM
72396,50.0,48130,DEM
72397,30.0,77627,DEM
72398,30.0,97224,DEM
72399,50.0,80503,DEM
72400,30.0,10462,DEM
72401,60.0,21401,DEM
72402,100.0,8844,DEM
72403,100.0,8844,DEM
72404,100.0,8844,DEM
72405,30.0,60107,DEM
72406,30.0,60107,DEM
72407,50.0,60136,DEM
72408,30.0,48207,DEM
72409,30.0,22204,DEM
72410,30.0,35205,DEM
72411,30.0,20008,DEM
72412,30.0,32803,DEM
72413,100.0,94583,DEM
72414,50.0,32205,DEM
72415,40.0,11217,DEM
72416,10.0,27262,DEM
72417,25.0,12533,DEM
72418,90.0,60618,DEM
72419,30.0,96150,DEM
72420,100.0,10466,DEM
72421,100.0,19806,DEM
72422,30.0,1966,DEM
72423,30.0,76112,DEM
72424,30.0,91915,DEM
72425,35.0,10017,DEM
72426,30.0,22903,DEM
72427,250.0,20904,DEM
72428,100.0,8540,DEM
72429,100.0,94611,DEM
72430,50.0,27510,DEM
72431,250.0,10065,DEM
72432,250.0,72135,DEM
72433,30.0,97035,DEM
72434,250.0,3801,DEM
72435,100.0,2115,DEM
72436,100.0,22182,DEM
72437,30.0,20015,DEM
72438,25.0,11779,DEM
72439,50.0,1060,DEM
72440,30.0,4074,DEM
72441,100.0,20189,DEM
72442,100.0,7626,DEM
72443,50.0,20815,DEM
72444,30.0,20180,DEM
72445,30.0,11201,DEM
72446,50.0,2062,DEM
72447,50.0,90017,DEM
72448,100.0,10032,DEM
72449,50.0,10032,DEM
72450,30.0,30013,DEM
72451,100.0,10012,DEM
72452,30.0,1746,DEM
72453,30.0,90405,DEM
72454,30.0,60540,DEM
72455,30.0,6511,DEM
72456,270.0,94131,DEM
72457,270.0,94131,DEM
72458,50.0,7950,DEM
72459,100.0,94563,DEM
72460,75.0,60611,DEM
72461,100.0,66103,DEM
72462,60.0,33767,DEM
72463,125.0,84103,DEM
72464,30.0,34638,DEM
72465,40.0,38104,DEM
72466,20.0,91403,DEM
72467,60.0,94707,DEM
72468,25.0,95688,DEM
72469,25.0,94708,DEM
72470,60.0,90069,DEM
72471,25.0,94044,DEM
72472,100.0,77071,DEM
72473,30.0,98103,DEM
72474,30.0,72132,DEM
72475,50.0,20910,DEM
72476,10.0,1095,DEM
72477,50.0,60625,DEM
72478,100.0,90265,DEM
72479,100.0,77090,DEM
72480,50.0,7030,DEM
72481,250.0,19103,DEM
72482,100.0,21229,DEM
72483,100.0,80831,DEM
72484,100.0,32301,DEM
72485,25.0,92507,DEM
72486,30.0,34233,DEM
72487,250.0,48170,DEM
72488,250.0,33763,DEM
72489,25.0,60609,DEM
72490,100.0,22101,DEM
72491,30.0,23222,DEM
72492,100.0,23185,DEM
72493,30.0,98292,DEM
72494,250.0,76226,DEM
72495,50.0,20814,DEM
72496,500.0,40511,DEM
72497,25.0,73072,DEM
72498,100.0,91011,DEM
72499,50.0,20770,DEM
72500,20.0,6419,DEM
72501,30.0,80130,DEM
72502,100.0,19143,DEM
72503,250.0,92562,DEM
72504,30.0,21218,DEM
72505,50.0,97067,DEM
72506,50.0,90292,DEM
72507,100.0,37202,DEM
72508,30.0,6042,DEM
72509,30.0,92103,DEM
72510,100.0,94920,DEM
72511,250.0,52742,DEM
72512,60.0,90405,DEM
72513,60.0,90405,DEM
72514,250.0,573,DEM
72515,30.0,7052,DEM
72516,15.0,33319,DEM
72517,25.0,4401,DEM
72518,30.0,8550,DEM
72519,100.0,8550,DEM
72520,30.0,75223,DEM
72521,250.0,20825,DEM
72522,50.0,98177,DEM
72523,30.0,85028,DEM
72524,30.0,46601,DEM
72525,50.0,94024,DEM
72526,25.0,22102,DEM
72527,100.0,91604,DEM
72528,50.0,90803,DEM
72529,30.0,75203,DEM
72530,50.0,94941,DEM
72531,100.0,20009,DEM
72532,100.0,30318,DEM
72533,30.0,8854,DEM
72534,100.0,99999,DEM
72535,50.0,20010,DEM
72536,50.0,89511,DEM
72537,25.0,60640,DEM
72538,50.0,60422,DEM
72539,60.0,24073,DEM
72540,100.0,49441,DEM
72541,30.0,87594,DEM
72542,100.0,27703,DEM
72543,50.0,44140,DEM
72544,50.0,20772,DEM
72545,150.0,10012,DEM
72546,30.0,98040,DEM
72547,100.0,92128,DEM
72548,100.0,80123,DEM
72549,250.0,2129,DEM
72550,25.0,98660,DEM
72551,100.0,72401,DEM
72552,250.0,2908,DEM
72553,25.0,22314,DEM
72554,100.0,49406,DEM
72555,30.0,93940,DEM
72556,12.78,32828,DEM
72557,30.0,32828,DEM
72558,100.0,78731,DEM
72559,30.0,30307,DEM
72560,100.0,6896,DEM
72561,25.0,92870,DEM
72562,30.0,2021,DEM
72563,30.0,48111,DEM
72564,30.0,22041,DEM
72565,100.0,75054,DEM
72566,100.0,28277,DEM
72567,100.0,77019,DEM
72568,10.0,97540,DEM
72569,100.0,30002,DEM
72570,50.0,95616,DEM
72571,50.0,95815,DEM
72572,50.0,95815,DEM
72573,30.0,94587,DEM
72574,30.0,30062,DEM
72575,25.0,90405,DEM
72576,100.0,60005,DEM
72577,25.0,2130,DEM
72578,30.0,13365,DEM
72579,100.0,94025,DEM
72580,100.0,19082,DEM
72581,30.0,20018,DEM
72582,30.0,60642,DEM
72583,100.0,98033,DEM
72584,30.0,92014,DEM
72585,30.0,23454,DEM
72586,100.0,89134,DEM
72587,30.0,28752,DEM
72588,25.0,3076,DEM
72589,25.0,85743,DEM
72590,50.0,95060,DEM
72591,180.0,20912,DEM
72592,100.0,95816,DEM
72593,100.0,80305,DEM
72594,30.0,95609,DEM
72595,30.0,60030,DEM
72596,300.0,23507,DEM
72597,50.0,22102,DEM
72598,30.0,95635,DEM
72599,30.0,32136,DEM
72600,100.0,10025,DEM
72601,200.0,76501,DEM
72602,100.0,28269,DEM
72603,30.0,94122,DEM
72604,150.0,96515,DEM
72605,30.0,23509,DEM
72606,50.0,94043,DEM
72607,30.0,60655,DEM
72608,20.0,10003,DEM
72609,20.0,11215,DEM
72610,20.0,11215,DEM
72611,50.0,44303,DEM
72612,30.0,11570,DEM
72613,100.0,33322,DEM
72614,50.0,42103,DEM
72615,30.0,11222,DEM
72616,30.0,60201,DEM
72617,10.0,93117,DEM
72618,30.0,95003,DEM
72619,25.0,22182,DEM
72620,250.0,14604,DEM
72621,30.0,35022,DEM
72622,100.0,35022,DEM
72623,25.0,85355,DEM
72624,500.0,60451,DEM
72625,100.0,20721,DEM
72626,500.0,11963,DEM
72627,500.0,95822,DEM
72628,150.0,78745,DEM
72629,25.0,37206,DEM
72630,30.0,20853,DEM
72631,100.0,1772,DEM
72632,100.0,5403,DEM
72633,25.0,10280,DEM
72634,30.0,60618,DEM
72635,30.0,78634,DEM
72636,30.0,29212,DEM
72637,30.0,29212,DEM
72638,30.0,29212,DEM
72639,30.0,29212,DEM
72640,30.0,60304,DEM
72641,25.0,30311,DEM
72642,60.0,94121,DEM
72643,205.0,77071,DEM
72644,104.0,85622,DEM
72645,100.0,96813,DEM
72646,100.0,96813,DEM
72647,40.0,34759,DEM
72648,30.0,10924,DEM
72649,25.0,48126,DEM
72650,1000.0,90211,DEM
72651,30.0,80301,DEM
72652,15.0,23059,DEM
72653,100.0,10538,DEM
72654,30.0,23188,DEM
72655,30.0,48188,DEM
72656,50.0,4096,DEM
72657,100.0,27517,DEM
72658,30.0,33304,DEM
72659,250.0,91301,DEM
72660,50.0,17236,DEM
72661,30.0,30075,DEM
72662,100.0,28205,DEM
72663,30.0,8807,DEM
72664,20.0,60657,DEM
72665,30.0,44705,DEM
72666,100.0,2878,DEM
72667,30.0,80247,DEM
72668,50.0,10538,DEM
72669,30.0,94903,DEM
72670,25.0,85016,DEM
72671,25.0,55082,DEM
72672,50.0,35747,DEM
72673,100.0,22191,DEM
72674,30.0,34207,DEM
72675,100.0,98133,DEM
72676,50.0,22027,DEM
72677,30.0,20017,DEM
72678,25.0,8844,DEM
72679,30.0,6892,DEM
72680,30.0,6892,DEM
72681,25.0,95502,DEM
72682,100.0,77014,DEM
72683,50.0,90232,DEM
72684,100.0,92833,DEM
72685,50.0,92833,DEM
72686,30.0,27513,DEM
72687,25.0,78721,DEM
72688,50.0,6897,DEM
72689,100.0,20007,DEM
72690,30.0,29045,DEM
72691,25.0,95355,DEM
72692,100.0,20012,DEM
72693,100.0,21244,DEM
72694,250.0,34108,DEM
72695,50.0,94062,DEM
72696,100.0,97219,DEM
72697,25.0,7052,DEM
72698,101.0,94109,DEM
72699,100.0,94123,DEM
72700,25.0,94306,DEM
72701,25.0,94306,DEM
72702,100.0,97530,DEM
72703,30.0,41001,DEM
72704,25.0,6035,DEM
72705,25.0,21030,DEM
72706,30.0,19529,DEM
72707,30.0,98029,DEM
72708,46.0,20191,DEM
72709,30.0,66208,DEM
72710,25.0,11790,DEM
72711,25.0,90039,DEM
72712,30.0,68620,DEM
72713,100.0,15212,DEM
72714,50.0,11963,DEM
72715,100.0,10019,DEM
72716,50.0,94403,DEM
72717,100.0,90404,DEM
72718,50.0,10021,DEM
72719,100.0,96476,DEM
72720,30.0,43606,DEM
72721,600.0,2135,DEM
72722,30.0,77083,DEM
72723,250.0,91416,DEM
72724,50.0,33155,DEM
72725,100.0,94303,DEM
72726,30.0,60302,DEM
72727,20.0,43224,DEM
72728,30.0,60657,DEM
72729,100.0,61810,DEM
72730,25.0,92692,DEM
72731,30.0,94577,DEM
72732,100.0,10012,DEM
72733,100.0,63130,DEM
72734,50.0,60201,DEM
72735,30.0,2459,DEM
72736,50.0,22102,DEM
72737,100.0,97130,DEM
72738,25.0,7030,DEM
72739,100.0,7060,DEM
72740,100.0,75094,DEM
72741,50.0,60647,DEM
72742,250.0,92658,DEM
72743,50.0,43068,DEM
72744,100.0,49008,DEM
72745,30.0,75701,DEM
72746,30.0,75701,DEM
72747,30.0,75701,DEM
72748,20.0,21001,DEM
72749,100.0,10011,DEM
72750,60.0,22201,DEM
72751,30.0,21218,DEM
72752,30.0,98146,DEM
72753,25.0,48104,DEM
72754,30.0,98856,DEM
72755,100.0,61548,DEM
72756,250.0,11238,DEM
72757,30.0,1002,DEM
72758,25.0,2445,DEM
72759,25.0,98026,DEM
72760,50.0,60002,DEM
72761,250.0,94063,DEM
72762,20.0,98112,DEM
72763,25.0,98112,DEM
72764,250.0,90069,DEM
72765,30.0,2143,DEM
72766,250.0,25909,DEM
72767,150.0,22079,DEM
72768,100.0,90620,DEM
72769,100.0,99504,DEM
72770,30.0,60637,DEM
72771,200.0,10011,DEM
72772,30.0,98501,DEM
72773,60.0,63052,DEM
72774,25.0,98682,DEM
72775,25.0,98682,DEM
72776,50.0,59601,DEM
72777,100.0,98117,DEM
72778,25.0,43214,DEM
72779,100.0,34202,DEM
72780,30.0,2128,DEM
72781,30.0,87109,DEM
72782,30.0,52753,DEM
72783,500.0,23235,DEM
72784,50.0,7047,DEM
72785,50.0,83706,DEM
72786,25.0,81001,DEM
72787,100.0,94131,DEM
72788,50.0,98133,DEM
72789,30.0,10005,DEM
72790,50.0,48103,DEM
72791,50.0,95065,DEM
72792,100.0,99999,DEM
72793,100.0,94110,DEM
72794,30.0,43215,DEM
72795,50.0,90803,DEM
72796,30.0,11937,DEM
72797,40.0,23504,DEM
72798,50.0,40509,DEM
72799,30.0,43016,DEM
72800,25.0,20011,DEM
72801,30.0,10011,DEM
72802,100.0,10028,DEM
72803,30.0,80113,DEM
72804,50.0,11778,DEM
72805,100.0,61874,DEM
72806,100.0,80204,DEM
72807,100.0,80204,DEM
72808,100.0,6443,DEM
72809,30.0,81301,DEM
72810,30.0,10011,DEM
72811,5.0,98368,DEM
72812,20.0,21784,DEM
72813,30.0,14057,DEM
72814,30.0,8648,DEM
72815,25.0,95825,DEM
72816,30.0,94530,DEM
72817,30.0,94131,DEM
72818,50.0,94103,DEM
72819,100.0,30044,DEM
72820,60.0,20720,DEM
72821,30.0,80238,DEM
72822,100.0,45220,DEM
72823,25.0,21239,DEM
72824,1000.0,91752,DEM
72825,30.0,60628,DEM
72826,100.0,22202,DEM
72827,25.0,2474,DEM
72828,1000.0,20015,DEM
72829,50.0,1545,DEM
72830,30.0,60516,DEM
72831,100.0,59102,DEM
72832,100.0,59102,DEM
72833,25.0,49009,DEM
72834,100.0,97116,DEM
72835,50.0,60067,DEM
72836,30.0,48823,DEM
72837,250.0,27616,DEM
72838,50.0,30349,DEM
72839,500.0,78759,DEM
72840,30.0,10128,DEM
72841,100.0,95126,DEM
72842,25.0,95129,DEM
72843,50.0,31095,DEM
72844,100.0,98053,DEM
72845,100.0,98052,DEM
72846,100.0,63110,DEM
72847,30.0,50014,DEM
72848,100.0,98116,DEM
72849,50.0,95118,DEM
72850,10.0,95831,DEM
72851,50.0,90024,DEM
72852,100.0,20817,DEM
72853,75.0,94587,DEM
72854,30.0,63080,DEM
72855,50.0,21701,DEM
72856,100.0,15238,DEM
72857,50.0,98021,DEM
72858,100.0,8810,DEM
72859,50.0,75208,DEM
72860,40.0,5060,DEM
72861,100.0,90401,DEM
72862,500.0,19081,DEM
72863,50.0,21206,DEM
72864,250.0,12561,DEM
72865,35.0,30127,DEM
72866,30.0,34689,DEM
72867,30.0,83221,DEM
72868,30.0,1451,DEM
72869,120.0,60202,DEM
72870,25.0,38111,DEM
72871,100.0,59034,DEM
72872,30.0,57006,DEM
72873,50.0,30903,DEM
72874,30.0,1833,DEM
72875,100.0,91104,DEM
72876,100.0,19707,DEM
72877,50.0,11215,DEM
72878,100.0,32712,DEM
72879,30.0,48128,DEM
72880,50.0,20037,DEM
72881,30.0,66503,DEM
72882,30.0,30269,DEM
72883,50.0,18976,DEM
72884,100.0,75092,DEM
72885,30.0,4038,DEM
72886,100.0,10003,DEM
72887,25.0,63028,DEM
72888,100.0,32259,DEM
72889,30.0,14615,DEM
72890,500.0,84098,DEM
72891,30.0,90277,DEM
72892,30.0,90277,DEM
72893,50.0,20817,DEM
72894,30.0,22314,DEM
72895,150.0,60605,DEM
72896,50.0,42301,DEM
72897,30.0,52245,DEM
72898,30.0,2118,DEM
72899,30.0,60513,DEM
72900,30.0,52240,DEM
72901,30.0,30045,DEM
72902,100.0,76002,DEM
